ID,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
12459,58.0,58.0,194.3452408,3159.0,0.0,0.0,2714.399228,1867.685896,20.0,19.0,1
9026,23.0,21.0,396.447241,859.0,207.0,0.0,3790.646384,1804.053968,24.0,22.0,0
1554,28.0,27.0,181.3197579,2039.0,159.0,50.0,4560.534393,1210.9099,15.0,8.0,1
14331,129.0,108.0,144.6960418,498.0,362.0,0.0,1428.270581,1149.78282,26.0,24.0,1
11194,50.0,41.0,113.6521718,2082.0,435.0,0.0,3143.738267,1430.745802,15.0,8.0,1
5473,115.0,92.0,348.5140594,699.0,52.0,0.0,3324.689987,1927.80078,25.0,24.0,1
11609,19.0,15.0,27.63413669,2034.0,234.0,0.0,3624.327247,469.0546639,3.0,3.0,0
8297,110.0,92.0,196.6019862,3112.0,0.0,0.0,6139.261183,2519.623775,8.0,8.0,1
8672,39.0,32.0,41.9026407,1752.0,50.0,11.0,376.1507281,305.4156205,16.0,16.0,1
1600,34.0,27.0,319.4828883,1866.0,0.0,0.0,1518.030648,1242.272395,26.0,21.0,0
4990,52.0,43.0,160.2063412,1967.0,32.0,46.0,1652.863998,1342.741403,19.0,11.0,1
10359,86.0,71.0,124.0881253,2644.0,46.0,0.0,4418.243025,1311.162848,8.0,7.0,1
2770,20.0,20.0,67.17247498,2685.0,139.0,0.0,2306.171565,787.5245391,8.0,6.0,1
10414,43.0,35.0,70.46867037,1392.0,114.0,0.0,1672.030065,1009.068818,23.0,16.0,1
8403,73.0,59.0,141.6752726,3170.0,0.0,107.5,2309.094139,249.6198891,28.0,25.0,0
4229,23.0,21.0,48.97637664,661.0,108.0,34.0,2301.631575,1754.609273,19.0,16.0,1
10841,27.0,23.0,135.0825113,2527.0,353.0,0.0,9960.681768,1701.804531,1.0,1.0,1
935,189.0,152.0,497.6002012624999,934.0,0.0,0.0,3520.231129,812.4631123,7.0,7.0,1
13355,103.0,83.0,107.2924653,1440.0,0.0,7.0,1244.689485,628.1315298,13.0,8.0,0
12913,125.0,109.0,151.5071568,673.0,0.0,0.0,4065.299206,2809.938793,23.0,19.0,0
9157,126.0,102.0,240.0373376,749.0,64.0,89.0,4085.220369,2192.447529,3.0,1.0,1
10788,31.0,27.0,213.2280198,849.0,28.0,0.0,2831.95398,1374.838281,23.0,17.0,0
5272,42.0,34.0,97.32352437,2533.0,218.0,39.0,7326.903533,4945.62149855,14.0,14.0,0
795,37.0,30.0,72.13001549,1398.0,29.0,29.0,2645.590441,414.181463,5.0,5.0,1
7861,56.0,45.0,169.1365255,3465.0,71.0,13.0,2465.352429,1677.44218,20.0,19.0,0
12740,37.0,32.0,188.392728,641.0,124.0,0.0,3436.54425,1766.084133,18.0,10.0,0
9546,28.0,22.0,34.82465138,882.0,422.0,2.0,8145.907728,4945.62149855,17.0,12.0,0
11357,98.0,78.0,396.103047,3474.0,32.0,107.5,1654.886461,1295.12252,17.0,17.0,1
20,52.0,42.0,144.7141026,2937.0,306.0,0.0,1601.896284,951.8891394,7.0,7.0,1
3753,27.0,22.0,399.3988539,2158.0,0.0,0.0,2583.889333,843.9220864,15.0,15.0,1
4981,238.0,196.0,337.8320127,314.0,394.0,38.0,4712.344942,3009.569503,8.0,8.0,1
1039,33.0,29.0,138.519063,957.0,33.0,107.5,5548.402986,1083.703646,23.0,20.0,1
4243,3.0,3.0,27.08293876,2034.0,35.0,0.0,3973.207418,2918.137205,28.0,23.0,0
12469,54.0,43.0,72.86582,1570.0,23.0,59.0,4773.558391,1400.886894,25.0,18.0,1
7769,245.5,205.0,324.3781993,1358.0,0.0,21.0,4812.569475,2181.128415,3.0,0.0,1
3356,149.0,119.0,300.9100936,1240.0,217.0,0.0,1671.719731,1079.764801,6.0,6.0,0
2724,14.0,11.0,131.7100813,2848.0,79.0,51.0,3793.661266,2690.754991,7.0,5.0,1
11243,83.0,67.0,126.3846515,1286.0,0.0,0.0,8737.355032,4945.62149855,17.0,13.0,1
10855,23.0,22.0,269.7846933,3348.0,50.0,102.0,4413.744769,1690.112624,7.0,7.0,0
13292,128.0,103.0,226.3855463,423.0,188.0,0.0,2524.355167,1729.807436,21.0,17.0,1
2385,2.0,2.0,50.30350559,1471.0,9.0,0.0,5586.621317,1225.54308,2.0,0.0,0
11093,15.0,12.0,53.6853104,1556.0,116.0,52.0,1998.301677,1529.787134,8.0,8.0,1
1748,102.0,92.0,135.6438689,1316.0,248.0,41.0,634.8285044,276.9896352,7.0,7.0,1
6590,61.0,51.0,66.50771571,2772.0,124.0,0.0,2870.810356,993.9117886,10.0,10.0,1
12054,82.0,66.0,93.90704513,2755.0,99.0,5.0,2730.042265,1487.178165,10.0,10.0,1
5298,7.0,7.0,326.6437232,2433.0,119.0,42.0,3071.152964,1104.75041,11.0,11.0,0
9142,39.0,34.0,80.85859946,1574.0,25.0,0.0,3254.287496,1349.281863,15.0,7.0,1
8320,30.0,24.0,59.15886962,383.0,86.0,56.0,3619.355815,715.2761575,5.0,3.0,1
5766,39.0,31.0,128.2949307,3410.0,22.0,3.0,5315.347063,1182.860156,21.0,13.0,1
11080,127.0,104.0,130.1482358,2894.0,401.0,28.0,2937.799333,2157.863567,28.0,20.0,0
274,27.0,22.0,186.5927505,2125.0,411.0,23.0,1517.931358,469.7574809,22.0,16.0,0
468,118.0,95.0,161.6016116,2216.0,435.0,0.0,4140.883871,2203.433732,1.0,0.0,1
3689,19.0,19.0,80.27371609,2557.0,59.0,55.0,3986.229643,2993.985972,17.0,14.0,1
7349,163.0,139.0,226.824085,542.0,179.0,14.0,1544.138361,935.930278,0.0,0.0,1
13413,117.0,95.0,119.7654835,1743.0,31.0,23.0,1980.034942,683.8787939,24.0,22.0,1
8374,23.0,23.0,131.7584768,2439.0,6.0,0.0,1627.350918,580.7819995,13.0,11.0,0
738,53.0,43.0,214.8979867,381.0,0.0,0.0,1012.974379,782.6557957,1.0,0.0,1
119,192.0,155.0,234.4007225,2503.0,205.0,40.0,9041.333182,4364.070565,28.0,26.0,0
7557,207.0,205.0,251.6100507,3006.0,177.0,0.0,4909.569454,2307.285904,15.0,12.0,1
7547,55.0,44.0,124.5439193,336.0,33.0,8.0,6458.902884,2659.857842,21.0,17.0,0
10759,45.0,36.0,141.0260957,2596.0,121.0,5.0,3363.041078,1978.543558,20.0,12.0,1
840,245.5,205.0,497.6002012624999,2929.0,334.0,0.0,2285.475353,320.5742712,24.0,18.0,0
13432,51.0,42.0,71.24032254,1020.0,111.0,7.0,2141.732309,1675.539129,13.0,13.0,0
2558,30.0,25.0,85.75904176,3269.0,0.0,2.0,1045.586593,473.7678671,31.0,24.0,1
2472,29.0,23.0,81.97543672,2556.0,78.0,20.0,8754.979376,3529.259292,8.0,2.0,1
11076,164.0,139.0,233.5081686,521.0,82.0,0.0,5164.193644,2850.748837,21.0,20.0,1
9278,22.0,21.0,51.7454536,1975.0,0.0,0.0,4824.889387,2764.883562,22.0,18.0,0
12804,69.0,69.0,102.8669637,842.0,9.0,67.0,4710.194342,1253.008148,20.0,12.0,1
6075,159.0,158.0,234.9251337,1193.0,52.0,0.0,2974.100705,638.8541055,17.0,12.0,1
3457,113.0,92.0,169.6963701,2527.0,185.0,0.0,1321.237958,646.9119826,3.0,0.0,0
12006,122.0,98.0,127.2182317,395.0,172.0,31.0,3826.055371,556.2539223,28.0,27.0,1
11332,245.5,205.0,444.0474086,2037.0,83.0,107.5,2246.300551,1449.395827,30.0,21.0,1
3352,12.0,11.0,170.4301285,310.0,255.0,0.0,2652.297981,1694.848988,5.0,0.0,1
13014,245.5,205.0,354.1627572,3070.0,80.0,19.0,1062.59167,356.6628123,25.0,21.0,1
4637,153.0,123.0,380.6361139,3423.0,34.0,0.0,5051.397702,2913.770931,15.0,7.0,1
9422,212.0,172.0,218.4859636,848.0,35.0,0.0,2590.354519,354.7413777,29.0,26.0,0
2450,110.0,88.0,266.6238062,2335.0,44.0,0.0,4787.248977,3236.15689,9.0,9.0,0
10344,245.5,205.0,316.9394864,3466.0,295.0,69.0,3825.114711,1540.106638,13.0,7.0,1
14478,42.0,36.0,160.3539072,552.0,435.0,65.0,2695.682336,1126.651894,4.0,1.0,1
5700,62.0,50.0,103.660248,591.0,211.0,0.0,5622.169197,3896.130663,3.0,2.0,0
13851,103.0,84.0,354.1614533,3465.0,0.0,0.0,5178.687827,429.7234072,24.0,24.0,1
2441,27.0,27.0,165.2215028,1494.0,40.0,0.0,2816.792561,2277.678921,14.0,7.0,1
8040,115.0,92.0,221.739004,3411.0,381.0,11.0,3680.128596,2652.392662,24.0,19.0,0
5516,47.0,38.0,128.2568619,759.0,40.0,0.0,2036.967849,606.5742604,29.0,21.0,0
2464,71.0,57.0,123.7234574,326.0,0.0,43.0,3494.097116,1884.115837,15.0,15.0,1
8876,245.5,202.0,376.5874849,2886.0,21.0,0.0,2044.68007,1107.975646,29.0,22.0,1
5849,46.0,40.0,75.35044539,3421.0,298.0,9.0,4494.397323,645.5735134,25.0,16.0,1
1696,108.0,108.0,151.1440232,2205.0,78.0,59.0,4570.920755,1634.952969,23.0,23.0,0
9915,245.5,205.0,495.3260098,1027.0,0.0,107.5,2332.771132,905.5984603,7.0,3.0,1
1119,77.0,66.0,130.6146812,2032.0,123.0,101.0,2261.491519,421.6666187,0.0,0.0,1
9586,134.0,109.0,209.9213677,1916.0,76.0,40.0,4874.344623,2317.401704,26.0,22.0,0
8182,38.0,31.0,133.9677156,1296.0,1.0,0.0,7592.024683,2100.020565,17.0,16.0,0
9322,72.0,64.0,257.2071641,1352.0,166.0,0.0,4641.401693,1688.014733,4.0,4.0,1
14457,160.0,131.0,262.7463796,2295.0,9.0,20.0,1958.038845,1581.339614,14.0,11.0,0
3981,9.0,7.0,76.87066184,2201.0,110.0,0.0,3403.400993,2822.176857,4.0,3.0,0
3010,103.0,92.0,121.6432052,2827.0,0.0,0.0,5669.520984,2404.439939,10.0,8.0,0
2944,139.0,113.0,178.1452967,2783.0,73.0,25.0,3623.121723,2101.697002,15.0,15.0,1
5999,48.0,41.0,230.1784702,661.0,126.0,21.0,3068.006884,1666.274289,26.0,18.0,1
12434,35.0,28.0,262.8426565,3351.0,185.0,2.0,2588.303859,816.0578947,20.0,19.0,1
5426,28.0,28.0,475.9184359,678.0,202.0,13.0,3385.952131,1562.067913,7.0,2.0,0
8388,79.0,64.0,159.4554658,1432.0,145.0,0.0,1764.925158,515.9536879,3.0,3.0,0
3523,230.0,184.0,267.2341328,3399.0,18.0,69.0,7050.465776,4945.62149855,5.0,4.0,1
9924,36.0,32.0,64.87877855,283.0,0.0,0.0,5146.930106,2691.396873,27.0,26.0,0
12395,15.0,15.0,173.3855198,348.0,435.0,29.0,6263.642933,1874.997844,25.0,20.0,1
8370,16.0,14.0,77.64722246,657.0,75.0,45.0,3442.661894,1408.079541,10.0,10.0,1
4968,86.0,71.0,91.9522335,197.0,20.0,0.0,2187.120903,1168.783235,30.0,21.0,0
8365,85.0,71.0,151.4337306,2407.0,66.0,52.0,5139.973089,1625.724928,26.0,16.0,1
7765,171.0,137.0,353.6739184,1314.0,435.0,0.0,4260.237035,2047.888454,13.0,13.0,1
9942,86.0,75.0,101.0945444,3172.0,149.0,0.0,851.7872818,358.7496803,18.0,14.0,0
11680,17.0,14.0,68.18692669,1367.0,76.0,0.0,2879.844312,811.9874368,1.0,0.0,0
7316,245.5,205.0,396.9321859,2417.0,224.0,8.0,2971.972776,1841.191929,17.0,9.0,0
11549,34.0,28.0,227.9938061,2535.0,75.0,25.0,4607.154231,3188.927965,19.0,18.0,1
749,164.0,132.0,167.8798229,816.0,0.0,30.0,1601.709759,938.9276163,18.0,12.0,0
12086,111.0,90.0,319.3716415,784.0,312.0,107.5,3014.583049,2441.733627,25.0,22.0,0
1023,113.0,91.0,327.2726948,3463.0,196.0,74.0,4172.323269,3469.267768,8.0,3.0,1
11845,53.0,46.0,77.856455,1074.0,70.0,40.0,2263.720611,1055.057493,27.0,23.0,0
6055,19.0,15.0,464.3300141,729.0,62.0,12.0,3350.149605,2647.481467,30.0,29.0,1
2605,11.0,11.0,73.18632622,2753.0,73.0,3.0,1590.725809,782.0667362,24.0,22.0,0
6474,22.0,18.0,43.20363672,2242.0,80.0,0.0,2640.706235,1569.17398,1.0,1.0,0
360,30.0,25.0,372.3903352,1382.0,64.0,0.0,9960.681768,4945.62149855,27.0,20.0,1
7886,113.0,92.0,263.3044776,768.0,218.0,0.0,1588.200943,310.0868043,8.0,2.0,0
1843,64.0,51.0,273.9081118,3351.0,48.0,30.0,1770.787525,1117.522766,22.0,21.0,0
5297,150.0,132.0,189.8103341,734.0,222.0,0.0,4656.377396,320.0782398,15.0,12.0,0
11368,129.0,106.0,476.4283126,709.0,0.0,0.0,7886.563905,4945.62149855,25.0,16.0,1
8963,9.0,7.0,71.43071532,2010.0,0.0,24.0,2690.636333,329.4550827,17.0,17.0,0
1933,97.0,91.0,148.7658669,2317.0,37.0,78.0,2482.580507,930.8708115,6.0,6.0,0
4317,21.0,21.0,171.1597677,3348.0,0.0,50.0,3983.743197,2326.835254,14.0,7.0,1
4918,177.0,143.0,400.9401157,3007.0,58.0,0.0,2885.615167,1618.749118,16.0,8.0,1
3076,60.0,60.0,90.99930262,55.0,42.0,0.0,9960.681768,3884.192499,10.0,10.0,1
9900,2.0,2.0,314.3672255,3424.0,413.0,30.0,1774.395831,830.1299366,21.0,20.0,1
11475,14.0,11.0,46.18747726,1789.0,91.0,0.0,1039.478641,771.3941241,14.0,14.0,1
11919,9.0,9.0,175.360282,3455.0,27.0,93.0,5400.151837,1792.056376,20.0,14.0,0
4028,18.0,15.0,67.23787965,2654.0,2.0,8.0,1961.189281,771.0837433,7.0,3.0,0
13270,6.0,5.0,7.028706776,2343.0,435.0,0.0,5473.745795,2874.15256,29.0,24.0,1
1719,243.0,195.0,434.9696683,385.0,26.0,0.0,3416.415787,2000.770744,17.0,11.0,1
11096,93.0,75.0,232.5704575,1836.0,435.0,0.0,2299.607862,1114.372243,27.0,19.0,0
8847,7.0,7.0,39.08543938,544.0,89.0,0.0,2003.239785,901.045023,25.0,24.0,1
2556,41.0,34.0,103.3457409,191.0,137.0,42.0,7418.202541,3672.999333,7.0,7.0,1
1004,109.0,92.0,335.5477819,2281.0,55.0,6.0,3723.27177,2789.102195,20.0,12.0,1
879,116.0,92.0,131.2432707,2112.0,110.0,28.0,2259.665256,865.4403832,14.0,14.0,0
9150,100.0,82.0,107.9314672,702.0,0.0,0.0,6936.985391,633.1652258,26.0,18.0,0
14819,245.5,205.0,470.1330036,750.0,200.0,0.0,3445.891419,2389.647975,7.0,2.0,0
5126,12.0,11.0,23.32482455,10.0,188.0,0.0,2989.53723,1159.075326,10.0,10.0,1
4587,52.0,43.0,146.6151108,2507.0,381.0,44.0,6820.946521,1755.700169,2.0,2.0,1
14336,9.0,7.0,42.37024314,2801.0,173.0,10.0,4128.088141,1989.782571,20.0,12.0,0
8532,40.0,35.0,370.1579289,1740.0,100.0,10.0,6519.07757,4823.073276,20.0,14.0,0
11377,48.0,41.0,50.37531483,599.0,47.0,0.0,4653.353328,1942.240395,27.0,25.0,1
12964,14.0,14.0,154.142438,678.0,140.0,102.0,4497.791049,1733.312495,9.0,5.0,0
745,61.0,50.0,151.0511321,232.0,22.0,0.0,5677.944947,2479.067061,14.0,8.0,0
5088,8.0,7.0,121.5614631,988.0,0.0,28.0,4063.500833,2805.642186,19.0,15.0,1
824,56.0,45.0,81.78800022,701.0,80.0,32.0,1514.858719,690.6129214,20.0,15.0,0
6859,145.0,117.0,165.8236744,1866.0,8.0,10.0,9960.681768,1016.677312,15.0,8.0,0
12171,75.0,60.0,194.5127828,2500.0,29.0,25.0,1763.209729,1310.566314,28.0,22.0,1
4075,204.0,164.0,207.8371289,2757.0,129.0,0.0,1270.959676,220.8680591,8.0,8.0,0
11679,26.0,21.0,497.6002012624999,2955.0,98.0,46.0,2661.595341,1648.215002,12.0,8.0,1
10081,79.0,64.0,426.8325305,1178.0,72.0,52.0,2294.551868,860.443548,14.0,9.0,1
10866,10.0,9.0,30.53388057,1087.0,164.0,46.0,4264.138101,3311.990105,1.0,1.0,0
13548,22.0,18.0,247.7626355,503.0,365.0,0.0,8545.449168,3621.377903,23.0,19.0,0
4198,12.0,10.0,14.74936747,2236.0,174.0,0.0,6165.124336,4818.960049,24.0,16.0,0
5882,22.0,22.0,76.17840889,1059.0,95.0,107.5,4766.41877,2782.075522,14.0,8.0,0
12959,89.0,72.0,183.7788468,644.0,92.0,43.0,564.7741668,172.9073841,22.0,15.0,1
3598,4.0,4.0,313.9635901,2371.0,14.0,42.0,2248.844556,313.6505572,25.0,21.0,0
7766,55.0,44.0,56.16875399,857.0,120.0,0.0,5691.4913,1171.8296,17.0,17.0,0
11889,49.0,39.0,73.48190271,3066.0,246.0,68.0,1655.694028,820.2484791,16.0,14.0,0
2565,65.0,54.0,87.99424286,36.0,435.0,4.0,2720.213731,1646.841899,21.0,15.0,1
11182,15.0,12.0,127.6234348,2317.0,165.0,0.0,5500.771735,3451.320911,6.0,6.0,0
5539,15.0,12.0,89.09901359,820.0,117.0,56.0,1916.773888,820.2053419,10.0,8.0,1
3432,24.0,24.0,259.3372164,2452.0,0.0,16.0,3602.453193,2445.877812,2.0,0.0,0
421,37.0,37.0,150.5888653,3361.0,54.0,83.0,2713.297574,395.9038471,7.0,7.0,0
7123,49.0,41.0,67.92943789,1471.0,134.0,15.0,6157.624335,1513.547217,6.0,2.0,1
9715,245.5,205.0,439.5362222,930.0,187.0,74.0,8992.461068,4945.62149855,23.0,21.0,1
4164,57.0,53.0,124.4588012,3224.0,131.0,0.0,1448.982082,475.2979798,3.0,0.0,1
5179,26.0,21.0,108.2983511,3197.0,58.0,0.0,3313.663603,1950.057979,14.0,9.0,0
9216,19.0,16.0,76.49972135,230.0,435.0,0.0,5227.696722,2457.735178,30.0,21.0,1
11667,37.0,37.0,111.2964787,2516.0,4.0,31.0,6262.779739,1873.050207,22.0,22.0,1
8012,29.0,24.0,71.99363394,2597.0,137.0,29.0,4714.339555,2810.696775,6.0,3.0,1
3564,146.0,119.0,253.7680462,2311.0,0.0,106.0,1118.110009,679.5075755,25.0,16.0,0
41,20.0,17.0,183.5959214,2601.0,325.0,15.0,3182.697466,1768.326087,23.0,16.0,1
819,245.5,205.0,414.1020568,900.0,251.0,0.0,3932.155642,784.1534461,8.0,3.0,1
10138,92.0,75.0,230.2976537,775.0,100.0,59.0,3324.169168,1216.369663,16.0,16.0,0
9212,43.0,35.0,214.1653823,40.0,67.0,9.0,3002.730414,2039.607345,26.0,23.0,1
5759,39.0,33.0,79.50140433,2252.0,27.0,4.0,1733.295278,64.11573014,11.0,8.0,1
11972,72.0,57.0,140.3004164,617.0,258.0,0.0,5751.595993,4367.731125,7.0,7.0,0
2529,245.5,205.0,415.3791916,3382.0,116.0,107.5,916.7764472,686.0372469,20.0,15.0,1
9177,220.0,179.0,266.3831071,2448.0,125.0,0.0,1855.862672,970.9982718,7.0,7.0,1
13426,103.0,86.0,331.6232517,654.0,97.0,59.0,1603.516107,794.9184853,28.0,26.0,0
13732,46.0,46.0,207.2296526,2860.0,401.0,91.0,3569.244655,1229.292256,18.0,11.0,0
7332,199.0,166.0,361.9177567,3177.0,34.0,0.0,2748.215281,1841.65384,8.0,6.0,0
2514,189.0,152.0,497.6002012624999,2903.0,85.0,0.0,6675.998745,661.9586511,26.0,18.0,1
6987,79.0,63.0,110.6627661,1166.0,67.0,11.0,2714.375996,971.5046383,15.0,10.0,1
5789,33.0,27.0,299.009884,1485.0,341.0,0.0,1551.780764,651.1099215,28.0,25.0,0
4000,0.0,0.0,23.39833048,3241.0,50.0,42.0,8588.417122,4945.62149855,8.0,3.0,0
2672,245.5,205.0,343.9364895,101.0,202.0,0.0,9040.160685,4945.62149855,14.0,8.0,0
9660,38.0,38.0,319.8106351,1172.0,252.0,0.0,6095.595339,4595.900401,25.0,20.0,1
3036,110.0,88.0,115.9685697,760.0,0.0,54.0,3134.837145,764.8169046,6.0,5.0,0
649,51.0,44.0,105.8941178,523.0,0.0,90.0,5557.42243,1716.757969,23.0,23.0,1
7846,88.0,77.0,205.8369239,1399.0,128.0,32.0,4314.46884,1940.623163,13.0,13.0,0
5517,148.0,119.0,263.955755,3024.0,0.0,0.0,5181.627275,1250.514219,9.0,8.0,1
12361,65.0,52.0,123.4900669,3060.0,113.0,0.0,2830.215759,1136.165065,8.0,8.0,0
10174,32.0,26.0,168.1169094,1285.0,0.0,41.0,1665.521125,1080.681275,16.0,14.0,0
9768,137.0,113.0,336.8806796,2785.0,435.0,25.0,3791.774863,1383.79906,10.0,4.0,0
5669,108.0,88.0,284.3076431,471.0,26.0,0.0,2629.070689,867.0905438,7.0,4.0,0
12681,96.0,81.0,497.6002012624999,1276.0,52.0,0.0,654.5602056,406.354971,26.0,21.0,1
12275,176.0,176.0,176.9013706,1373.0,435.0,38.0,6081.169656,2592.433929,13.0,9.0,1
10962,14.0,14.0,48.50658608,3161.0,93.0,2.0,1217.743668,467.5235887,26.0,20.0,1
5160,1.0,1.0,37.2752944,1924.0,114.0,17.0,8360.923006,3313.587212,2.0,2.0,1
3721,80.0,64.0,145.592638,1929.0,227.0,0.0,1528.859013,138.5956402,7.0,2.0,1
8400,44.0,35.0,162.9813092,3013.0,81.0,107.5,8557.850828,4945.62149855,19.0,14.0,0
13120,240.0,199.0,411.7096899,3250.0,55.0,41.0,1037.007879,634.3827531,16.0,16.0,1
13130,92.0,73.0,181.3291912,2598.0,126.0,20.0,994.4333467,303.9185765,14.0,13.0,1
13913,3.0,3.0,108.6297309,1812.0,0.0,0.0,3545.114667,2360.009444,11.0,7.0,1
6666,23.0,22.0,118.2709343,1146.0,59.0,0.0,2842.404321,2093.07815,11.0,9.0,1
11683,169.0,140.0,267.8552076,3027.0,93.0,0.0,2741.239152,125.7635771,11.0,6.0,0
9049,126.0,115.0,305.4504447,1388.0,36.0,62.0,3765.463129,2885.462865,21.0,18.0,1
6312,106.0,87.0,169.8998355,1165.0,435.0,28.0,7690.735053,4945.62149855,15.0,15.0,1
12432,58.0,47.0,147.4456594,628.0,148.0,0.0,4010.649701,1712.716002,4.0,0.0,0
11805,41.0,34.0,42.96996968,241.0,115.0,3.0,4236.437995,2369.914688,11.0,10.0,1
11783,105.0,105.0,245.7480632,678.0,363.0,0.0,1395.136331,660.356865,10.0,10.0,1
3743,83.0,66.0,229.2475354,2861.0,140.0,86.0,2217.299595,865.4870807,30.0,21.0,0
9995,40.0,33.0,96.42334759,679.0,184.0,0.0,4008.309377,1450.060846,2.0,2.0,0
8237,157.0,126.0,283.5520004,2112.0,398.0,107.5,4432.430863,3561.381482,16.0,13.0,0
810,52.0,42.0,99.47693204,1647.0,23.0,0.0,6870.38493,4935.27358,2.0,0.0,1
14251,101.0,81.0,118.7390539,3371.0,219.0,0.0,1807.064917,1101.576464,3.0,0.0,1
13350,135.0,134.0,200.1973731,736.0,124.0,0.0,6147.945268,4729.999009,26.0,25.0,0
13592,40.0,37.0,317.0106561,2245.0,5.0,0.0,3985.597601,1898.620662,14.0,12.0,0
1882,58.0,52.0,249.22795,2739.0,54.0,75.0,6133.163815,1597.915274,17.0,9.0,1
7620,167.0,138.0,213.8440012,2776.0,12.0,0.0,540.9640574,59.28834594,24.0,18.0,1
2145,164.0,164.0,283.1786661,1699.0,30.0,60.0,3942.970085,1233.731224,20.0,17.0,1
2998,50.0,41.0,215.8291713,1986.0,8.0,93.0,718.177081,218.2302121,10.0,10.0,1
4213,223.0,178.0,497.6002012624999,2127.0,113.0,0.0,4351.151948,3400.78548,9.0,5.0,0
13385,18.0,16.0,352.9557055,2831.0,435.0,38.0,6078.386441,4119.136536,5.0,5.0,1
4193,107.0,85.0,122.1737551,695.0,56.0,11.0,6967.641433,4412.215166,1.0,0.0,1
2192,38.0,38.0,67.92229715,799.0,355.0,18.0,829.8284136,647.1159918,2.0,0.0,1
13564,142.0,114.0,256.2091657,223.0,49.0,15.0,2978.432875,2442.725004,31.0,27.0,0
8650,51.0,41.0,167.9073155,175.0,0.0,0.0,2830.197996,957.0355549,7.0,3.0,1
5386,109.0,87.0,370.3875207,3250.0,51.0,33.0,2545.636408,271.2503658,16.0,10.0,1
5817,17.0,14.0,168.5757095,835.0,58.0,0.0,1564.265682,871.4203166,12.0,6.0,1
282,51.0,42.0,116.2018066,2747.0,231.0,0.0,6283.729699,3332.246206,27.0,24.0,1
10197,46.0,37.0,72.43484103,800.0,199.0,0.0,4586.126948,1975.440988,29.0,20.0,1
2156,28.0,23.0,41.40436945,3102.0,5.0,62.0,3499.569869,2570.755915,21.0,19.0,1
4806,245.5,205.0,426.9239223,1338.0,0.0,5.0,1167.154002,451.2806511,6.0,1.0,0
8080,8.0,8.0,42.19074119,543.0,392.0,0.0,1728.313337,1110.458753,15.0,7.0,1
4838,190.0,154.0,269.1265466,2791.0,87.0,0.0,4126.451683,3018.840119,6.0,6.0,0
3897,26.0,21.0,137.9948102,2445.0,0.0,107.5,6860.444401,2930.21417,28.0,17.0,1
12792,157.0,129.0,408.3413249,800.0,435.0,28.0,2452.152453,1887.565298,20.0,18.0,1
10041,5.0,5.0,146.2389248,739.0,95.0,94.0,2152.870614,831.7413567,16.0,16.0,1
13561,68.0,55.0,240.1235462,233.0,219.0,25.0,2421.116952,834.4593932,1.0,1.0,1
13262,75.0,61.0,145.8094272,2462.0,0.0,16.0,5265.910439,2359.862186,30.0,24.0,1
9077,11.0,9.0,37.7753373,798.0,61.0,27.0,4205.34522,2024.094025,5.0,5.0,0
11387,76.0,61.0,84.44342632,893.0,97.0,0.0,3139.93201,1901.503704,16.0,8.0,0
5652,57.0,45.0,226.5036663,2284.0,252.0,0.0,2794.648079,1880.091362,19.0,19.0,1
11121,11.0,9.0,124.0345585,98.0,72.0,54.0,1700.062067,664.8902974,18.0,17.0,1
7345,106.0,86.0,117.7123941,1778.0,161.0,0.0,2142.183383,1438.786677,5.0,5.0,1
2553,53.0,43.0,304.4582433,1289.0,324.0,0.0,635.3088224,264.0176477,18.0,13.0,1
1193,84.0,75.0,187.5767776,1319.0,306.0,0.0,7669.14588,4664.423476,3.0,3.0,0
61,43.0,35.0,236.7279571,1756.0,29.0,53.0,1461.93937,954.0503968,8.0,8.0,1
5155,4.0,3.0,80.55308435,1431.0,1.0,35.0,4809.514997,852.9940684,5.0,5.0,1
5423,65.0,52.0,84.43830641,3463.0,3.0,0.0,895.2633332,740.0417515,29.0,23.0,1
9184,245.5,205.0,373.7358827,2008.0,104.0,17.0,8523.396281,3991.118651,4.0,3.0,1
13790,208.0,181.0,335.0305406,3201.0,0.0,107.5,1725.78689,735.2705407,17.0,9.0,1
4466,224.0,184.0,497.6002012624999,3442.0,0.0,74.0,6018.714737,4941.669353,24.0,20.0,0
7081,84.0,68.0,219.1867008,2238.0,47.0,43.0,1809.115281,1251.459159,30.0,29.0,1
6493,93.0,78.0,111.8914407,398.0,10.0,0.0,2454.368407,1926.070412,22.0,15.0,1
4512,5.0,5.0,78.95892865,1248.0,0.0,20.0,4954.647954,3342.963988,24.0,15.0,0
9636,23.0,19.0,46.13787023,1626.0,0.0,0.0,3098.606775,1474.780766,4.0,4.0,1
14937,8.0,6.0,258.2796018,459.0,89.0,0.0,7173.699948,2512.00033,12.0,10.0,1
486,72.0,57.0,181.3617906,2939.0,139.0,0.0,1830.938754,494.1372342,1.0,1.0,1
1375,2.0,2.0,12.99072849,92.0,44.0,0.0,1816.909298,401.1162186,7.0,2.0,0
9651,94.0,75.0,119.9959567,3489.0,0.0,4.0,3125.020347,664.887228,28.0,24.0,0
